id,age,job_type,marital_status,salary,education_level,bad_credit,mortgage,credit_cards,contact_type,contact_month,contact_weekday,contacts,days_since_contact,previous,cust_lifetime_value,subscribed
27104,32,technician,single,88772,university,no,no,no,mobile,nov,thu,1,999,1,7732,0
27105,45,laborer,single,24763,elementary,no,no,no,email,jun,mon,1,999,0,9142,0
27106,26,student,single,52948,high school,no,no,no,mobile,aug,fri,2,999,0,7592,0
27107,36,technician,divorced,25769,elementary,no,no,no,email,jul,wed,1,999,0,8800,0
27108,37,technician,married,52331,trade school,no,yes,no,email,may,tue,2,999,0,5159,0
27109,56,laborer,married,25424,elementary,no,yes,no,mobile,nov,fri,2,999,0,6473,0
27110,44,laborer,single,56362,high school,unknown,no,no,mobile,jul,mon,2,999,0,8631,1
27111,46,administrative,married,52652,high school,no,yes,no,email,jun,wed,1,999,0,6556,0
27112,45,laborer,married,31813,elementary,unknown,yes,yes,mobile,aug,mon,1,999,0,8336,1
27113,35,technician,single,44391,high school,unknown,no,no,mobile,aug,fri,1,999,0,7991,1
27114,47,administrative,married,133772,university,no,no,yes,email,nov,wed,1,999,0,8675,1
27115,50,laborer,married,27765,elementary,unknown,no,yes,mobile,jul,tue,2,999,0,6388,1
27116,54,entrepreneur,married,24678,elementary,unknown,yes,no,mobile,nov,mon,1,999,0,5061,0
27117,24,management,single,108504,university,no,no,yes,email,nov,mon,1,999,0,8771,1
27118,52,technician,married,61171,high school,no,no,no,mobile,dec,fri,1,999,1,6317,1
27119,28,services,single,24220,elementary,no,yes,no,email,may,fri,2,999,0,5302,0
27120,38,laborer,divorced,123486,university,no,yes,yes,mobile,jun,mon,2,999,0,6524,1
27121,37,administrative,married,23709,unknown,no,no,no,mobile,nov,fri,2,999,0,5207,0
27122,58,retired,married,56181,trade school,unknown,no,no,mobile,aug,mon,2,999,0,6773,0
27123,43,self-employed,married,153466,university,unknown,yes,yes,mobile,aug,mon,3,999,0,6662,1
27124,48,administrative,married,97023,university,no,yes,no,mobile,aug,wed,5,999,0,6568,0
27125,35,services,single,36951,high school,no,yes,yes,mobile,may,thu,1,999,0,5991,1
27126,76,retired,married,29101,elementary,no,yes,no,mobile,aug,fri,1,999,0,7847,0
27127,35,student,single,125472,university,unknown,no,no,email,jun,thu,1,999,0,6053,1
27128,50,technician,single,68099,university,no,yes,no,mobile,aug,thu,5,999,0,5667,0
27129,34,technician,single,65978,university,no,yes,no,mobile,jul,mon,3,999,0,7923,1
27130,37,housekeeping,single,64535,high school,no,yes,no,mobile,may,thu,2,999,0,5582,0
27131,31,laborer,married,55154,trade school,no,no,no,email,jun,tue,8,999,0,5396,0
27132,29,self-employed,married,56277,trade school,no,no,no,email,jun,wed,1,999,0,9084,0
27133,45,laborer,married,32102,elementary,unknown,no,no,email,jun,fri,6,999,0,9445,0
27134,48,management,married,70312,university,no,no,no,mobile,oct,wed,1,6,1,7233,1
27135,37,technician,married,51875,trade school,no,no,no,mobile,apr,fri,2,999,0,8801,0
27136,36,laborer,married,23204,unknown,no,yes,yes,mobile,apr,thu,1,999,1,6918,1
27137,51,services,married,24638,elementary,no,no,no,email,may,fri,1,999,0,8713,1
27138,42,unemployed,married,79034,university,unknown,yes,no,mobile,jul,tue,1,999,0,8561,0
27139,47,housekeeping,divorced,22325,elementary,no,yes,no,mobile,aug,wed,2,999,0,6243,0
27140,36,administrative,married,90145,university,no,yes,no,mobile,sep,fri,1,999,0,5317,0
27141,30,services,married,55314,high school,no,no,no,mobile,may,tue,1,999,0,9191,0
27142,23,services,single,48112,high school,no,no,no,mobile,jul,mon,1,999,0,5031,0
27143,58,retired,married,43867,high school,unknown,yes,no,mobile,aug,thu,1,999,0,7685,0
27144,30,technician,single,57998,trade school,no,yes,no,mobile,aug,tue,6,999,0,7267,0
27145,31,laborer,married,31580,elementary,unknown,yes,yes,mobile,may,wed,3,999,1,9019,1
27146,42,retired,married,33673,elementary,no,no,no,email,may,tue,1,999,0,7327,0
27147,55,retired,married,27700,elementary,no,no,no,mobile,aug,mon,3,999,0,5640,0
27148,41,laborer,married,28657,elementary,unknown,yes,no,mobile,may,mon,8,999,1,5140,0
27149,34,administrative,single,142107,university,unknown,no,yes,mobile,aug,mon,12,999,0,6888,1
27150,45,laborer,single,52861,high school,no,yes,no,mobile,may,fri,1,999,0,7195,0
27151,31,technician,single,64200,university,no,yes,no,mobile,may,mon,1,999,0,5856,0
27152,67,retired,married,32137,elementary,no,no,no,email,nov,fri,4,999,1,5000,0
27153,49,laborer,married,32152,elementary,unknown,yes,yes,email,may,wed,2,999,0,5658,1
27154,34,technician,single,69075,university,no,yes,no,mobile,sep,fri,4,10,3,7639,1
27155,35,services,single,42919,high school,no,no,yes,email,may,thu,7,999,1,7039,1
27156,33,administrative,single,65610,university,no,yes,no,mobile,aug,mon,2,999,0,8342,0
27157,26,laborer,single,52676,high school,no,no,no,email,may,fri,1,999,0,5274,0
27158,38,administrative,divorced,62874,university,no,yes,no,mobile,apr,wed,3,999,0,8768,0
27159,28,services,married,58931,high school,no,no,no,mobile,may,fri,2,999,0,9096,0
27160,50,management,married,152535,university,no,no,no,mobile,nov,thu,1,999,1,7242,0
27161,38,laborer,married,32513,elementary,no,yes,no,mobile,apr,mon,4,999,0,7124,0
27162,41,technician,single,51138,high school,no,yes,no,mobile,may,mon,3,999,0,9048,0
27163,39,administrative,married,83316,university,no,yes,no,mobile,aug,mon,4,999,0,5455,0
27164,35,administrative,single,111372,university,no,no,no,mobile,jul,fri,2,999,0,8413,0
27165,51,administrative,divorced,92920,university,no,no,no,mobile,jul,mon,2,999,0,7342,0
27166,26,administrative,single,158399,university,no,no,no,email,aug,mon,5,999,2,8818,0
27167,33,technician,married,28349,elementary,no,no,no,email,may,mon,1,999,0,6350,0
27168,50,laborer,married,24309,elementary,unknown,yes,no,mobile,aug,mon,2,999,0,7337,0
27169,47,administrative,divorced,65241,university,no,no,no,email,jun,wed,4,999,0,5362,0
27170,47,technician,married,49364,trade school,unknown,no,no,mobile,aug,wed,15,999,0,7287,0
27171,34,laborer,married,29848,elementary,no,no,no,mobile,apr,mon,4,999,1,7278,0
27172,52,management,married,145774,university,unknown,no,no,email,may,mon,5,999,0,7740,0
27173,46,services,married,39397,high school,no,no,no,mobile,jul,thu,1,999,0,6674,0
27174,44,laborer,married,26304,elementary,unknown,yes,no,mobile,apr,mon,1,999,0,7139,0
27175,45,administrative,married,62980,high school,no,no,no,mobile,nov,mon,1,999,0,7900,0
27176,46,entrepreneur,married,44888,high school,no,yes,no,mobile,aug,tue,5,999,0,9343,0
27177,48,technician,married,119506,university,unknown,no,no,mobile,aug,fri,2,999,0,5806,0
27178,57,services,divorced,23120,unknown,no,no,no,mobile,may,fri,3,999,0,8852,0
27179,33,management,married,104584,university,no,no,no,mobile,jul,tue,1,999,0,7619,0
27180,42,administrative,single,50547,high school,no,no,no,email,jun,mon,3,999,0,7832,0
27181,57,housekeeping,married,30470,elementary,no,no,no,mobile,nov,fri,1,999,0,9162,0
27182,45,management,married,147357,university,no,yes,yes,mobile,apr,fri,1,999,2,7236,1
27183,51,technician,married,115927,university,no,yes,no,mobile,aug,wed,5,999,0,8309,1
27184,31,administrative,single,51997,high school,no,yes,no,mobile,nov,fri,1,999,0,7795,0
27185,31,laborer,married,30305,elementary,no,no,no,email,jun,mon,2,999,0,8854,0
27186,36,services,single,26154,unknown,no,yes,no,email,may,wed,2,999,0,7097,0
27187,46,administrative,single,131076,university,no,no,yes,mobile,may,mon,1,999,0,9462,1
27188,31,administrative,divorced,137063,university,no,no,no,mobile,may,mon,3,999,1,7343,0
27189,51,services,married,64764,high school,unknown,yes,no,email,may,thu,2,999,0,7392,0
27190,26,student,single,54264,high school,no,no,no,mobile,may,thu,3,999,0,5352,0
27191,52,retired,married,26851,elementary,unknown,no,no,email,may,thu,7,999,0,7236,0
27192,26,administrative,married,105881,university,no,yes,no,email,jul,wed,2,999,0,8774,0
27193,48,administrative,single,99639,university,no,no,no,mobile,aug,thu,4,999,0,6024,0
27194,50,entrepreneur,married,40542,high school,no,yes,yes,mobile,may,fri,6,999,1,7163,1
27195,37,laborer,single,60233,trade school,no,yes,no,mobile,apr,mon,1,999,1,5716,0
27196,52,technician,divorced,61346,trade school,no,no,no,mobile,aug,tue,1,999,0,5746,0
27197,58,self-employed,married,127414,university,no,no,no,mobile,aug,fri,3,999,0,6712,1
27198,34,administrative,married,35530,high school,no,no,no,email,may,fri,2,999,0,9344,0
27199,30,administrative,single,58001,high school,no,yes,no,mobile,may,tue,3,3,1,6157,1
27200,35,laborer,married,28276,elementary,unknown,yes,no,email,jun,thu,2,999,0,5262,0
27201,41,technician,single,129101,university,unknown,no,yes,email,may,fri,3,999,0,6174,1
27202,36,unknown,single,30373,elementary,unknown,yes,no,email,may,wed,1,999,0,9127,0
27203,32,technician,single,67903,university,no,no,no,mobile,apr,wed,3,999,0,5061,0
27204,58,retired,married,24449,elementary,no,no,no,mobile,apr,thu,1,999,1,6023,1
27205,30,laborer,single,24259,elementary,no,yes,no,mobile,jul,thu,1,999,0,9463,0
27206,46,administrative,married,33806,elementary,unknown,no,no,mobile,jul,mon,2,999,0,8321,0
27207,33,management,married,52997,high school,unknown,yes,no,email,may,wed,1,999,0,5527,0
27208,49,housekeeping,divorced,22182,elementary,no,yes,no,email,may,wed,1,999,0,7932,0
27209,45,technician,married,56965,trade school,unknown,yes,yes,mobile,aug,tue,2,999,0,9480,1
27210,42,laborer,married,29960,unknown,no,yes,no,mobile,apr,fri,3,999,0,6727,0
27211,33,housekeeping,married,26941,elementary,no,unknown,unknown,email,may,tue,8,999,0,7932,0
27212,35,laborer,married,29569,elementary,unknown,yes,no,email,may,thu,2,999,0,5424,0
27213,39,administrative,married,53209,high school,no,yes,no,mobile,may,tue,1,999,0,7911,0
27214,39,laborer,married,31669,elementary,unknown,no,no,mobile,may,fri,4,999,0,6411,0
27215,65,retired,married,32695,elementary,no,no,no,mobile,oct,fri,2,7,3,7452,1
27216,33,technician,married,43307,high school,no,no,no,mobile,aug,tue,2,999,0,8133,0
27217,43,laborer,married,34114,elementary,no,yes,no,mobile,jul,fri,1,999,0,8508,0
27218,41,administrative,married,93814,university,no,yes,no,mobile,dec,thu,1,999,0,9137,1
27219,31,services,single,41717,high school,no,yes,no,email,nov,wed,1,999,1,6702,0
27220,39,technician,single,85796,university,no,yes,no,mobile,aug,wed,1,999,0,6004,0
27221,48,laborer,divorced,22984,elementary,unknown,yes,no,email,jun,tue,3,999,0,6341,0
27222,31,technician,single,80665,university,no,no,no,mobile,aug,tue,7,999,0,8959,0
27223,19,student,single,23179,unknown,no,no,no,mobile,aug,tue,1,999,1,8607,0
27224,59,technician,married,61407,trade school,no,no,yes,mobile,aug,tue,2,999,0,7350,1
27225,52,laborer,married,33818,elementary,unknown,yes,no,mobile,jul,thu,3,999,0,6045,0
27226,58,services,married,42035,high school,unknown,no,no,mobile,aug,wed,1,999,0,7770,0
27227,48,technician,married,50872,high school,unknown,yes,no,mobile,aug,mon,4,999,0,5983,0
27228,32,services,married,37274,high school,no,no,no,email,may,tue,3,999,0,8906,0
27229,39,administrative,divorced,145758,university,unknown,no,no,email,jun,fri,15,999,0,6004,0
27230,35,entrepreneur,single,25582,elementary,no,yes,no,mobile,nov,mon,2,999,0,7450,0
27231,31,laborer,single,60389,high school,no,no,yes,mobile,jul,wed,1,999,0,5711,1
27232,57,retired,married,40054,high school,no,no,no,mobile,jul,mon,2,999,0,5924,0
27233,42,technician,single,25358,elementary,no,no,no,email,may,mon,2,999,0,8985,0
27234,20,student,single,34797,unknown,no,yes,no,mobile,apr,tue,1,999,0,6488,0
27235,47,management,married,95513,university,no,no,no,mobile,may,tue,1,999,1,5539,0
27236,28,services,married,32442,elementary,no,yes,no,mobile,oct,fri,1,2,1,8730,1
27237,49,administrative,single,23911,elementary,unknown,no,no,mobile,may,wed,2,999,1,5411,0
27238,31,administrative,single,124921,university,no,yes,yes,mobile,aug,mon,4,999,0,8287,1
27239,35,administrative,single,67063,university,no,yes,yes,mobile,aug,tue,1,999,0,9233,1
27240,33,technician,married,45642,trade school,no,no,no,email,jun,fri,2,999,0,7429,0
27241,30,unemployed,married,36991,high school,no,yes,yes,email,may,mon,4,999,0,6897,1
27242,32,services,married,45577,high school,unknown,yes,no,email,jun,wed,2,999,0,5428,0
27243,55,administrative,married,50512,high school,no,yes,no,mobile,jul,mon,3,999,0,8119,0
27244,51,retired,divorced,42374,high school,no,no,no,mobile,jul,wed,3,999,0,9404,1
27245,30,laborer,married,29201,elementary,no,yes,no,mobile,nov,wed,1,999,1,7390,0
27246,37,laborer,married,23023,elementary,no,no,no,mobile,jul,thu,2,999,0,8924,0
27247,31,management,single,151216,university,no,yes,no,mobile,nov,wed,2,999,0,8197,1
27248,31,administrative,single,99230,university,no,yes,yes,mobile,nov,fri,1,999,0,5926,1
27249,30,administrative,single,37121,high school,no,yes,no,mobile,nov,wed,2,999,0,9098,0
27250,51,management,married,90378,university,no,yes,no,email,jun,fri,3,999,0,8224,0
27251,37,technician,married,45565,trade school,unknown,yes,no,email,may,mon,6,999,0,6168,0
27252,56,administrative,married,26388,elementary,no,yes,no,mobile,apr,wed,2,999,0,6021,0
27253,42,services,single,29571,unknown,no,yes,no,email,jun,thu,2,999,0,6728,0
27254,27,services,single,43622,high school,unknown,no,no,email,may,fri,2,999,0,8093,0
27255,45,management,married,71846,university,no,yes,no,mobile,jul,thu,1,999,0,7251,0
27256,32,laborer,married,44862,high school,no,yes,no,mobile,apr,thu,2,999,1,8418,0
27257,37,management,unknown,60223,high school,no,no,no,email,may,thu,6,999,0,7255,0
27258,47,laborer,married,29969,elementary,unknown,yes,no,email,jun,tue,9,999,0,7773,0
27259,47,housekeeping,divorced,31127,elementary,unknown,no,no,mobile,jul,mon,1,999,0,9142,0
27260,58,retired,married,50457,high school,unknown,no,no,mobile,may,tue,1,999,1,9102,0
27261,77,retired,married,26881,unknown,no,yes,no,mobile,nov,fri,1,999,0,8510,1
27262,39,laborer,single,27625,elementary,no,yes,no,mobile,apr,thu,1,999,0,5838,0
27263,51,technician,married,59117,trade school,no,yes,no,mobile,jul,tue,2,999,0,5514,0
27264,57,unemployed,married,29706,elementary,no,yes,no,email,jun,wed,1,999,0,9325,0
27265,41,entrepreneur,divorced,28021,unknown,no,no,no,email,may,fri,1,999,0,8705,0
27266,72,retired,married,29719,elementary,no,yes,no,mobile,jul,fri,9,999,1,5070,0
27267,33,technician,single,128975,university,no,no,no,mobile,aug,fri,1,999,0,6544,0
27268,39,entrepreneur,married,83143,university,unknown,yes,no,mobile,apr,mon,1,999,0,7354,0
27269,51,services,married,57358,trade school,unknown,no,no,mobile,may,thu,2,999,0,5986,0
27270,35,entrepreneur,married,60081,high school,no,no,yes,email,jun,tue,2,999,0,8787,1
27271,36,management,married,159405,university,no,yes,no,email,may,tue,1,999,0,6799,0
27272,36,management,married,150692,university,no,no,no,mobile,nov,wed,1,999,0,7991,0
27273,23,technician,single,57636,high school,no,yes,no,mobile,may,thu,3,999,0,6188,0
27274,58,technician,married,32711,elementary,no,no,no,mobile,jul,wed,1,999,0,7168,0
27275,53,retired,married,28956,elementary,no,no,no,mobile,may,wed,4,999,0,5977,0
27276,33,management,single,125120,university,no,yes,no,mobile,jul,wed,1,999,0,9377,0
27277,35,administrative,divorced,62538,university,no,yes,yes,mobile,apr,mon,1,999,0,5268,1
27278,51,administrative,married,41605,high school,no,no,yes,email,jun,thu,1,999,0,8685,1
27279,35,laborer,married,35522,high school,no,yes,no,mobile,may,tue,1,999,0,6289,0
27280,46,administrative,married,55137,high school,no,no,no,email,apr,thu,1,999,0,5335,0
27281,46,administrative,married,61491,trade school,no,no,no,mobile,jul,fri,1,999,0,7729,0
27282,31,technician,single,60599,trade school,no,no,no,mobile,mar,fri,2,999,0,6272,0
27283,49,laborer,single,41333,high school,no,yes,yes,mobile,may,mon,6,999,0,8796,1
27284,29,technician,single,102331,university,no,yes,no,mobile,jun,wed,1,999,0,8457,0
27285,50,technician,single,22957,elementary,unknown,yes,no,mobile,jul,tue,5,999,0,5343,0
27286,59,retired,married,38405,high school,no,yes,no,mobile,aug,wed,5,999,0,7204,1
27287,26,technician,married,53751,trade school,no,no,no,email,may,tue,3,999,0,6742,0
27288,50,self-employed,married,35504,high school,no,yes,no,mobile,may,mon,3,999,0,5481,0
27289,49,laborer,married,23446,elementary,unknown,no,no,mobile,mar,mon,3,7,2,9495,1
27290,51,management,married,73607,university,unknown,no,no,email,jun,fri,10,999,0,8267,0
27291,30,administrative,single,123622,university,no,yes,no,mobile,aug,thu,3,999,0,6326,0
27292,37,laborer,married,22146,elementary,no,no,yes,mobile,may,wed,4,999,0,9262,1
27293,55,management,married,92403,university,no,yes,no,mobile,nov,tue,1,999,0,8089,0
27294,34,services,married,45242,high school,no,no,no,email,may,mon,2,999,0,8328,0
27295,41,housekeeping,married,32355,elementary,no,no,no,email,may,thu,1,999,0,5999,0
27296,54,administrative,divorced,47894,high school,no,no,no,mobile,jul,mon,5,999,0,5859,0
27297,36,technician,single,59110,trade school,unknown,no,no,mobile,may,wed,1,999,0,7705,0
27298,53,laborer,married,24239,elementary,no,no,no,mobile,nov,fri,2,999,0,7927,0
27299,48,management,married,117578,university,no,no,no,mobile,jul,thu,4,999,0,8539,0
27300,42,management,married,34197,unknown,unknown,no,no,email,may,fri,2,999,0,7423,0
27301,36,services,divorced,57978,trade school,no,no,no,email,jun,tue,4,999,0,5254,0
27302,44,unknown,single,22106,elementary,unknown,yes,no,email,may,tue,1,999,0,8563,0
27303,47,administrative,single,90221,university,no,no,no,mobile,apr,wed,1,999,0,6840,0
27304,24,administrative,single,57971,high school,no,unknown,unknown,mobile,jul,tue,4,999,0,5649,0
27305,31,services,divorced,46098,high school,no,no,no,mobile,apr,mon,2,999,0,5176,0
27306,29,services,married,53399,high school,unknown,no,no,mobile,jul,wed,4,999,0,9038,0
27307,34,laborer,married,40404,high school,no,no,no,email,may,wed,2,999,0,7810,0
